TransactionId,Voucher,Amount (Original),Amount (Base USD),Amount (Base),Currency (Original),Account Code,HFM Account,Journal Type,Journal Desc,Customer or Supplier,Transaction Date,Transaction Entered By,Transaction Entered Date,Transaction Updated By,Transaction Updated Date,COY_ID,Entity Name,Vessel AUX,Reference,Updated in ODP,Transaction Open,Transaction Text
VGR731655094,259458V7,-8780.27,-6802.19,-8780.27,USD,4900320,IS365400,MC,Purchase Credit Note,VIPLEX,28-08-2025,Arti Auvlolo,01:12.4,Arti Auvlolo,01:12.6,VCORGSE0055,VPLN Viplex ,,VPLN-2025-32513,03:48.5,Yes,CN SUPPORT FEE AUGUST 2025
VGR731657372,259435V7,3669.42,2842.75,3669.42,USD,4800204,IS260150,MI,Purchase Invoice,V.SHIPS MANAGEMENT,27-08-2025,Arti Auvlolo,02:47.6,Arti Auvlolo,02:47.8,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,VMIN-2025-14120,03:48.5,Yes,OSC Charges
VGR731657376,259434V7,6253.8,4844.9,6253.8,USD,4800204,IS260150,MI,Purchase Invoice,V.SHIPS MANAGEMENT,27-08-2025,Arti Auvlolo,02:47.6,Arti Auvlolo,02:47.6,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,VMIN-2025-14117,03:48.5,Yes,OSC Charges
VGR731681210,259522V7,189.02,146.44,189.02,SGD,3122500,BS32650,JV,Journal Voucher,,31-08-2025,Savita Gaikwad,41:18.5,Mini Nair,11:55.0,,,,,03:48.5,Yes,FX diff clear 
VGR731684002,259420V7,720,557.79,720,SGD,1244130,BS22500,MI,Purchase Invoice,Grant Thornton Singapore Private Limited,29-08-2025,Amol Kunkerkar,06:55.5,girisha shirke,46:24.3,,,,104011086,03:48.5,Yes,GST 9%
VGR731684035,259469V7,1.8,1.39,1.8,SGD,1244130,BS22500,MI,Purchase Invoice,Maritime and Port Authority of Singapore,25-08-2025,Amol Kunkerkar,15:33.5,girisha shirke,24:40.3,,,,MPA-CUI-CY2025-076676,03:48.5,Yes,"GST 9%
"
VGR731704175,AUTO,-4777.87,-3701.48,-4777.87,SGD,1110602,BS10560,JV,Journal Voucher,,31-08-2025,,45:08.3,Savita Gaikwad,45:08.3,,,,,03:48.5,Yes,Depr.- IT Hardware Additions
VGR731704178,AUTO,-704.78,-546,-704.78,SGD,1110202,BS10530,JV,Journal Voucher,,31-08-2025,,45:08.3,Savita Gaikwad,45:08.3,,,,,03:48.5,Yes,Depr.- Off & Bus Equip Additions
VGR731713105,AUTO,0.22,0,0.22,USD,1243803,BS21300,ER,Exchange Revaluation,,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,,,,,03:48.5,Yes,Exchange Revaluation - B/S Account
VGR730913836,259111V7,-14908.74,-11550,-14908.74,USD,4000000,IS111150,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,01-08-2025,Savita Gaikwad,33:36.0,Savita Gaikwad,33:36.0,,,SINTOR,,03:48.5,Yes,MONTHLY MANAGEMENT FEES
VGR730913872,259129V7,-9874.62,-7650,-9874.62,USD,4000000,IS111150,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,01-08-2025,Savita Gaikwad,33:36.0,Savita Gaikwad,33:36.0,,,KAMSAR,,03:48.5,Yes,MONTHLY MANAGEMENT FEES
VGR730913882,259134V7,-10326.4,-8000,-10326.4,USD,4000000,IS111150,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,01-08-2025,Savita Gaikwad,33:36.0,Savita Gaikwad,33:36.0,,,PACIJA,,03:48.5,Yes,MONTHLY MANAGEMENT FEES
VGR730914012,259196V7,-12076.51,-9355.83,-12076.51,USD,4000000,IS111150,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,01-08-2025,Savita Gaikwad,33:36.0,Savita Gaikwad,33:36.0,,,OCNADR,,03:48.5,Yes,MONTHLY MANAGEMENT FEES
VGR730914044,259212V7,-11359.04,-8800,-11359.04,USD,4000000,IS111150,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,01-08-2025,Savita Gaikwad,33:36.0,Savita Gaikwad,33:36.0,,,APCALC,,03:48.5,Yes,MONTHLY MANAGEMENT FEES
VGR730914060,259220V7,4918.57,3810.48,4918.57,USD,4000000,IS111150,SC,Sales Credit Note,V.Ships Asia Group Pte Ltd.,01-08-2025,Savita Gaikwad,33:36.0,Savita Gaikwad,33:36.0,,,CLMONA,,03:48.5,Yes,MONTHLY MANAGEMENT FEES
VGR731185299,259260V7,2271.45,1759.72,2271.45,SGD,5349500,IS346200,MI,Purchase Invoice,MITSUI SOKO SINGAPORE,11-08-2025,Amol Kunkerkar,04:45.2,girisha shirke,43:47.7,,,,SSMRM25070516A,03:48.5,Yes,STORAGE & MGMT V004 JULY 2025
VGR731713106,AUTO,-0.22,0,-0.22,USD,1243803,BS21300,ER,Exchange Revaluation,,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,,,,,03:48.5,Yes,Exchange Revaluation - B/S Account
VGR731713115,AUTO,-2.41,0,-2.41,USD,1210100,BS28400,ER,Exchange Revaluation,,31-08-2025,,00:00.0,Savita Gaikwad,32:24.8,,,,,03:48.5,Yes,Exchange Revaluation - B/S Account
VGR731828523,259652V7,-1161.72,-900,-1161.72,USD,4100100,IS190000,AV,Journal Voucher (Reversing),,31-08-2025,Savita Gaikwad,30:52.1,Mini Nair,49:16.7,VSERGSM0061,NOR V.SHIPS NORWAY AS,,,03:48.5,Yes,Vessel visit charges -Jadroplov. Aman Ghori
VGR731917338,259670V7,45714.29,35415.47,45714.29,SGD,5020440,IS307110,JV,Journal Voucher,,31-08-2025,Savita Gaikwad,58:35.0,rehman shaikh,05:59.0,,,,,03:48.5,Yes,100356 Redundancy payout Aug 25
VGR731185301,259259V7,508,393.55,508,SGD,5349500,IS346200,MI,Purchase Invoice,MITSUI SOKO SINGAPORE,11-08-2025,Amol Kunkerkar,04:45.2,girisha shirke,43:47.7,,,,SSMRM25070517A,03:48.5,Yes,STORAGE AND MGMT TAPES V005-JULY 2025
VGR731284337,259381V7,45.76,35.45,45.76,USD,5820200,IS353210,JV,Journal Voucher,,14-08-2025,Ketan Chinchankar,04:51.3,Mini Nair,12:12.0,,,,VSA-2025-42575,03:48.5,Yes,Marine Traffic - Fleet Operations
VGR731340013,259370V7,1343.01,1040.45,1343.01,SGD,5300000,IS341110,BV,Bank Voucher,,01-08-2025,Amol Kunkerkar,03:11.7,Amol Kunkerkar,03:11.7,,,,,03:48.5,Yes,OFFICE PHONE SYSTEM
VGR731358278,259381V7,45.76,35.45,45.76,USD,5820200,IS353210,JV,Journal Voucher,,14-08-2025,Ketan Chinchankar,55:06.5,Mini Nair,12:12.0,,,,VSA-2025-42566,03:48.5,Yes,Marine Traffic - Fleet Operations
VGR731422942,259352V7,227.18,176,227.18,USD,4900471,IS362610,MI,Purchase Invoice,V.SHIPS MANAGEMENT,12-08-2025,Amol Kunkerkar,22:29.3,Amol Kunkerkar,22:29.4,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,VMIN-2025-14094,03:48.5,Yes,VSA-Vessel Accounting Fees (Singapore)
VGR731422943,259352V7,602.8,467,602.8,USD,4900360,IS361300,MI,Purchase Invoice,V.SHIPS MANAGEMENT,12-08-2025,Amol Kunkerkar,22:29.3,Amol Kunkerkar,22:29.4,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,VMIN-2025-14094,03:48.5,Yes,VSA-Vessel Accounting Fees (Singapore)
VGR731536348,259527V7,-81.59,-63.21,-81.59,SGD,3209000,BS41662,JV,Journal Voucher,,31-08-2025,Savita Gaikwad,17:52.1,rehman shaikh,28:09.9,,,,P08-IFRS 16,03:48.5,Yes,VSA_4 Interest charge for Rent P08- Additional VSA 6
VGR731536356,259527V7,-1678.26,-1300.17,-1678.26,SGD,3209000,BS41662,JV,Journal Voucher,,31-08-2025,Savita Gaikwad,17:52.1,rehman shaikh,28:09.9,,,,P08-IFRS 16,03:48.5,Yes,VSA_4 Interest charge for Rent P08
VGR731536358,259527V7,-531.52,-411.78,-531.52,SGD,3209000,BS41662,JV,Journal Voucher,,31-08-2025,Savita Gaikwad,17:52.1,rehman shaikh,28:09.8,,,,P08-IFRS 16,03:48.5,Yes,VSA_5 Monthly interest on the Liability - P08
VGR731559916,259389V7,110.31,85.46,110.31,SGD,5320200,IS343300,MI,Purchase Invoice,Toshiba Tec Singapore Pte Ltd,26-08-2025,Amol Kunkerkar,50:58.8,girisha shirke,46:24.3,,,,GS2508000642,03:48.5,Yes,METER READING FOR E5525AC-AUG'25
VGR731573795,259438V7,-1462.5,-1133.02,-1462.5,USD,4900461,IS362620,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,02:05.1,Savita Gaikwad,02:05.1,VSERGSM0277,BMPL - Belships Management (Singapore) Pte Ltd,,,03:48.5,Yes,MANAGEMENT SERVICES - AUGUST  2025
VGR731577953,259439V7,-2271.76,-1759.96,-2271.76,USD,4900461,IS362620,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSM0189,BSIN V.SHIPS OFFSHORE (ASIA) PTE. LTD.,,,03:48.5,Yes,BSIN - MANAGEMENT SERVICES
VGR731577958,259440V7,-975.01,-755.35,-975.01,USD,4900461,IS362620,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSM0047,GLW - V.Ships UK Ltd ,,,03:48.5,Yes,V.SHIPS UK - TECHNICAL SERVICES
VGR731577963,259441V7,-975.01,-755.35,-975.01,USD,4900461,IS362620,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSE0072,GMFL - Global Marine Travel LLC,,,03:48.5,Yes,GMFL - MANAGEMENT SERVICES
VGR731577968,259442V7,-975.01,-755.35,-975.01,USD,4900461,IS362620,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSE0075,MTS - MSD Management (NEW),,,03:48.5,Yes,MSD - CORPORATE MANAGEMENT SERVICES
VGR731577973,259443V7,-975.01,-755.35,-975.01,USD,4900461,IS362620,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSM0159,SSCM SHIP SUPPLY CHAIN MANAGEMENT BRANCH,,,03:48.5,Yes,SSCM - MANAGEMENT SERVICES
VGR731577978,259444V7,-975.01,-755.35,-975.01,USD,4900461,IS362620,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VCREGSM0041,VGP - V.Group Manpower Services,,,03:48.5,Yes,VGP - MANAGEMENT SERVICES
VGR727915435,259489V7,1545.36,1153.77,1545.36,SGD,5020400,IS311110,JV,Journal Voucher,,31-08-2025,Savita Gaikwad,28:23.3,Mini Nair,20:17.8,,,,,03:48.5,Yes,Prepayment AIG ASIA PACIFIC INSURANCE PTE LTD 1000136254/ 9013/ 000-A
VGR727915454,259490V7,-184.17,-137.5,-184.17,SGD,5020400,IS311110,JV,Journal Voucher,,31-08-2025,Savita Gaikwad,30:41.8,Mini Nair,20:27.7,,,,,03:48.5,Yes,Prepayment AIG ASIA PACIFIC INSURANCE PTE LTD 1000136254/ 9012/ 001
VGR731577983,259445V7,-975.01,-755.35,-975.01,USD,4900461,IS362620,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,,03:48.5,Yes,VMIN - MANAGEMENT SERVICE
VGR731577988,259446V7,-321.74,-249.26,-321.74,USD,4900461,IS362620,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSM0176,VSSL V.Ships (Shanghai) LTD,,,03:48.5,Yes,VSSL - MANAGEMENT SERVICES
VGR731577993,259447V7,-975.01,-755.35,-975.01,USD,4900461,IS362620,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VCORGSE0060,VVA - Vouvray Acquisition Ltd,,,03:48.5,Yes,VVA - MANAGEMENT SERVICES
VGR731577998,259448V7,-2924.99,-2266.03,-2924.99,USD,4900461,IS362620,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VLEIGLE0005,CAT OCL Catering Ltd (Cyprus) ,,,03:48.5,Yes,MANAGEMENT SERVICES - AUGUST 2025
VGR731578003,259449V7,-975.01,-755.35,-975.01,USD,4900461,IS362620,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSM0146,SCL SeaTec China Limited,,,03:48.5,Yes,MANAGEMENT SERVICES - AUGUST 2025
VGR731578017,259453V7,-975.01,-755.35,-975.01,USD,4900461,IS362620,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSM0257,VPSS IT INFRASTRUCTURE,,,03:48.5,Yes,VPSS- MANAGEMENT SERVICES
VGR731655097,259457V7,959.48,743.32,959.48,USD,4900360,IS361300,MI,Purchase Invoice,V.SHIPS SHIP MANAGEMENT INDIA PRIVATE LIMITED (NEW),28-08-2025,Arti Auvlolo,01:12.4,Arti Auvlolo,01:12.6,VSERGSM0283,CHEN -V SHIPS SHIP MANAGEMENT INDIA PRIVATE LTD,,CHEN-2025-904,03:48.5,Yes, Technical Service Fee
VGR731655098,259457V7,1199.35,929.15,1199.35,USD,4900360,IS361300,MI,Purchase Invoice,V.SHIPS SHIP MANAGEMENT INDIA PRIVATE LIMITED (NEW),28-08-2025,Arti Auvlolo,01:12.4,Arti Auvlolo,01:12.5,VSERGSM0283,CHEN -V SHIPS SHIP MANAGEMENT INDIA PRIVATE LTD,,CHEN-2025-904,03:48.5,Yes, Technical Service Fee
VGR731655099,259457V7,974.63,755.06,974.63,USD,4900471,IS362610,MI,Purchase Invoice,V.SHIPS SHIP MANAGEMENT INDIA PRIVATE LIMITED (NEW),28-08-2025,Arti Auvlolo,01:12.4,Arti Auvlolo,01:12.5,VSERGSM0283,CHEN -V SHIPS SHIP MANAGEMENT INDIA PRIVATE LTD,,CHEN-2025-904,03:48.5,Yes, Technical Service Fee
VGR731655100,259457V7,779.71,604.05,779.71,USD,4900471,IS362610,MI,Purchase Invoice,V.SHIPS SHIP MANAGEMENT INDIA PRIVATE LIMITED (NEW),28-08-2025,Arti Auvlolo,01:12.4,Arti Auvlolo,01:12.5,VSERGSM0283,CHEN -V SHIPS SHIP MANAGEMENT INDIA PRIVATE LTD,,CHEN-2025-904,03:48.5,Yes, Technical Service Fee
VGR731657381,259427V7,550.94,426.82,550.94,USD,4900471,IS362610,MI,Purchase Invoice,V.SHIPS SHIP MANAGEMENT INDIA PRIVATE LIMITED (NEW),26-08-2025,Arti Auvlolo,02:59.6,Arti Auvlolo,02:59.7,VSERGSM0283,CHEN -V SHIPS SHIP MANAGEMENT INDIA PRIVATE LTD,,CHEN-2025-888,03:48.5,Yes,HSSEQ & Vetting-Specific FTE Charge from OSC
VGR731657382,259427V7,842.84,652.96,842.84,USD,4900360,IS361300,MI,Purchase Invoice,V.SHIPS SHIP MANAGEMENT INDIA PRIVATE LIMITED (NEW),26-08-2025,Arti Auvlolo,02:59.6,Arti Auvlolo,02:59.7,VSERGSM0283,CHEN -V SHIPS SHIP MANAGEMENT INDIA PRIVATE LTD,,CHEN-2025-888,03:48.5,Yes,HSSEQ & Vetting-Specific FTE Charge from OSC
VGR731704177,AUTO,-14948.13,-11580.52,-14948.13,SGD,1110302,BS10540,JV,Journal Voucher,,31-08-2025,,45:08.3,Savita Gaikwad,45:08.3,,,,,03:48.5,Yes,Depr.- Off Fittings Additions
VGR731704180,AUTO,465.05,360.28,465.05,SGD,5900300,IS512300,JV,Journal Voucher,,31-08-2025,,45:08.3,Savita Gaikwad,45:08.3,,,,,03:48.5,Yes,Depr.- Off Furniture Additions
VGR731704181,AUTO,14948.13,11580.52,14948.13,SGD,5900200,IS512300,JV,Journal Voucher,,31-08-2025,,45:08.3,Savita Gaikwad,45:08.3,,,,,03:48.5,Yes,Depr.- Off Fittings Additions
VGR726194021,259476V7,-54.35,-40.25,-54.35,SGD,1242102,BS25320,JV,Journal Voucher,,31-08-2025,Savita Gaikwad,55:33.3,Mini Nair,21:13.5,,,,,03:48.5,Yes,Prepayment MITSUI SOKO SINGAPORE SSMRM25010101A
VGR728696153,259491V7,2269.48,1734.41,2269.48,SGD,5020400,IS311110,JV,Journal Voucher,,31-08-2025,Savita Gaikwad,12:17.6,Mini Nair,28:48.6,,,,,03:48.5,Yes,Prepayment AIA SINGAPORE PTE LTD 202502O0000000888968
VGR728696229,259492V7,-281.17,-214.88,-281.17,SGD,5020400,IS311110,JV,Journal Voucher,,31-08-2025,Savita Gaikwad,12:57.0,Mini Nair,38:33.1,,,,,03:48.5,Yes,Prepayment AIA SINGAPORE PTE LTD 202402A0000000888924
VGR726893136,259484V7,-127.4,-94.83,-127.4,SGD,1242102,BS25320,JV,Journal Voucher,,31-08-2025,Savita Gaikwad,13:22.0,Mini Nair,06:00.9,,,,,03:48.5,Yes,Prepayment SINGAPORE MARITIME EMPLOYERS FEDERATION 2025-15
VGR726893182,259485V7,-1548.69,-1152.81,-1548.69,SGD,1242102,BS25320,JV,Journal Voucher,,31-08-2025,Savita Gaikwad,15:04.9,Mini Nair,06:10.1,,,,,03:48.5,Yes,Prepayment HSBC LIFE (SINGAPORE) PTE. LTD 499909-A
VGR730891999,AUTO,-13785.45,-10679.77,-13785.45,SGD,1211015,BS28200,PF,Purchase Invoice Payment (Finalised),ASHOK NAIR,01-08-2025,girisha shirke,11:11.5,girisha shirke,27:05.7,,,,VSV700374558,03:48.5,Yes,ASHOK NAIR(SGD 13785.45)
VGR730892168,AUTO,-12640.84,-9793.03,-12640.84,USD,1211019,BS28200,PF,Purchase Invoice Payment (Finalised),Reed Smith LLP (Current),01-08-2025,girisha shirke,13:39.8,girisha shirke,34:33.1,,,,VSV700374563,03:48.5,Yes,Reed Smith LLP (Current)(GBP 7299.00)
VGR730926161,259237V7,-3432.61,-2690.13,-3432.61,SGD,1211015,BS28200,RV,Journal Voucher (Reversing),,01-08-2025,Savita Gaikwad,16:02.1,Mini Nair,50:07.1,,,,,03:48.5,Yes,Paid but not clear in bank
VGR730962203,AUTO,-60866.03,-47153.73,-60866.03,SGD,1211015,BS28200,PF,Purchase Invoice Payment (Finalised),HONG FOK COMMERCIAL PTE LTD,04-08-2025,girisha shirke,15:18.5,girisha shirke,27:43.9,,,,VSV700374853,03:48.5,Yes,HONG FOK COMMERCIAL PTE LTD(SGD 60866.03)
VGR730969789,259232V7,-12769639.49,-10007554.46,-12769639.49,USD,1213202,BS27100,RV,Journal Voucher (Reversing),,01-08-2025,Savita Gaikwad,04:55.1,Meet Kapashi,42:33.0,,,,,03:48.5,Yes,Client bank balance 31/07/2025
VGR730992908,259244V7,-9035.6,-7000,-9035.6,USD,1211019,BS28200,BV,Bank Voucher,,01-08-2025,Nishant Jain,53:19.9,Nishant Jain,53:19.9,,,,,03:48.5,Yes,VSAG CASH POOLING
VGR730992909,259244V7,9035.6,7000,9035.6,USD,3203070,IGNORE,BV,Bank Voucher,,01-08-2025,Nishant Jain,53:19.9,Nishant Jain,53:19.9,VSERGSM0125,VSAG V.Ships Asia Group Pte Ltd (HOLDING),,,03:48.5,Yes,VSAG CASH POOLING
VGR730992912,AUTO,9035.6,7000,9035.6,USD,1211019,BS28200,SR,Sales Receipt,,01-08-2025,Nishant Jain,53:53.4,Nishant Jain,53:53.4,,,,,03:48.5,Yes,OSPREY
VGR731022937,AUTO,-3004.31,-2327.48,-3004.31,SGD,1211015,BS28200,PF,Purchase Invoice Payment (Finalised),ST Engineering Training & Simulation Systems Pte. Ltd,05-08-2025,girisha shirke,58:41.9,girisha shirke,31:21.4,,,,VSV700375228,03:48.5,Yes,ST Engineering Training & Simulation Systems Pte. Ltd(SGD 3004.31)
VGR731024283,AUTO,-2124.62,-1645.97,-2124.62,SGD,1211015,BS28200,PF,Purchase Invoice Payment (Finalised),Staff Surya Prakash Yadav,05-08-2025,girisha shirke,17:09.5,girisha shirke,30:50.4,,,,VSV700375276,03:48.5,Yes,Staff Surya Prakash Yadav(SGD 2124.62)
VGR731024285,AUTO,-90.05,-69.76,-90.05,SGD,1211015,BS28200,PF,Purchase Invoice Payment (Finalised),Staff Cuarentas Quemel Pineda,05-08-2025,girisha shirke,17:10.0,girisha shirke,28:37.9,,,,VSV700375277,03:48.5,Yes,Staff Cuarentas Quemel Pineda(SGD 90.05)
VGR731024287,AUTO,-196.99,-152.61,-196.99,SGD,1211015,BS28200,PF,Purchase Invoice Payment (Finalised),STAFF MUHAMMAD KHAIRULANWAR BIN HUSSEIN,05-08-2025,girisha shirke,17:10.0,girisha shirke,29:28.1,,,,VSV700375278,03:48.5,Yes,STAFF MUHAMMAD KHAIRULANWAR BIN HUSSEIN(SGD 196.99)
VGR731024289,AUTO,-1730.92,-1340.97,-1730.92,SGD,1211015,BS28200,PF,Purchase Invoice Payment (Finalised),ETHOZ CAPITAL LTD,05-08-2025,girisha shirke,17:10.0,girisha shirke,30:27.4,,,,VSV700375279,03:48.5,Yes,ETHOZ CAPITAL LTD(SGD 1730.92)
VGR731024291,AUTO,-780,-604.28,-780,SGD,1211015,BS28200,PF,Purchase Invoice Payment (Finalised),Straits Interactive Pte Ltd,05-08-2025,girisha shirke,17:10.7,girisha shirke,30:03.4,,,,VSV700375280,03:48.5,Yes,Straits Interactive Pte Ltd(SGD 780.00)
VGR731046649,AUTO,-550,-426.09,-550,SGD,1211015,BS28200,PF,Purchase Invoice Payment (Finalised),Staff Evelyn Marthal Raj,05-08-2025,girisha shirke,52:48.5,girisha shirke,29:46.3,,,,VSV700375921,03:48.5,Yes,Staff Evelyn Marthal Raj(SGD 550.00)
VGR731111015,AUTO,-2632.67,-2039.56,-2632.67,SGD,1211015,BS28200,PF,Purchase Invoice Payment (Finalised),Staff Navin Subramanian,07-08-2025,girisha shirke,48:01.1,girisha shirke,03:21.8,,,,VSV700377401,03:48.5,Yes,Staff Navin Subramanian(SGD 2632.67)
VGR731111017,AUTO,-127.36,-98.67,-127.36,SGD,1211015,BS28200,PF,Purchase Invoice Payment (Finalised),Toshiba Tec Singapore Pte Ltd,07-08-2025,girisha shirke,48:01.7,girisha shirke,01:00.5,,,,VSV700377402,03:48.5,Yes,Toshiba Tec Singapore Pte Ltd(SGD 127.36)
VGR731111019,AUTO,-10078,-7807.56,-10078,SGD,1211015,BS28200,PF,Purchase Invoice Payment (Finalised),STARHUB LTD,07-08-2025,girisha shirke,48:01.7,girisha shirke,04:18.2,,,,VSV700377403,03:48.5,Yes,STARHUB LTD(SGD 10078.00)
VGR731111021,AUTO,-682.29,-528.58,-682.29,SGD,1211015,BS28200,PF,Purchase Invoice Payment (Finalised),KIM LEE KIAT TRADING ENTERPRISE PTE. LTD.,07-08-2025,girisha shirke,48:01.7,girisha shirke,02:44.8,,,,VSV700377404,03:48.5,Yes,KIM LEE KIAT TRADING ENTERPRISE PTE. LTD.(SGD 682.29)
VGR731111023,AUTO,-109,-84.44,-109,SGD,1211015,BS28200,PF,Purchase Invoice Payment (Finalised),MITSUI SOKO SINGAPORE,07-08-2025,girisha shirke,48:02.3,girisha shirke,00:25.1,,,,VSV700377405,03:48.5,Yes,MITSUI SOKO SINGAPORE(SGD 109.00)
VGR731111025,AUTO,-244.86,-189.7,-244.86,SGD,1211015,BS28200,PF,Purchase Invoice Payment (Finalised),Staff Prem Chand Singh,07-08-2025,girisha shirke,48:02.4,girisha shirke,02:13.2,,,,VSV700377406,03:48.5,Yes,Staff Prem Chand Singh(SGD 244.86)
VGR731111027,AUTO,-6750,-5229.32,-6750,SGD,1211015,BS28200,PF,Purchase Invoice Payment (Finalised),MACX SOLUTIONS PTE LTD,07-08-2025,girisha shirke,48:02.7,girisha shirke,03:45.9,,,,VSV700377407,03:48.5,Yes,MACX SOLUTIONS PTE LTD(SGD 6750.00)
VGR731111045,AUTO,-784.52,-607.78,-784.52,USD,1211019,BS28200,PF,Purchase Invoice Payment (Finalised),Staff Lorenzo Calonghi,07-08-2025,girisha shirke,49:24.6,girisha shirke,05:38.4,,,,VSV700377412,03:48.5,Yes,Staff Lorenzo Calonghi(GBP 448.00)
VGR731152636,AUTO,13768.54,10666.67,13768.54,USD,1211019,BS28200,SR,Sales Receipt,,07-08-2025,Nishant Jain,42:57.5,Nishant Jain,42:57.5,,,,,03:48.5,Yes,SINAR TERNATE
VGR731171384,259288V7,20624.18,15977.83,20624.18,SGD,1211015,BS28200,BV,Bank Voucher,,08-08-2025,Nishant Jain,45:57.1,Nishant Jain,45:57.2,,,,,03:48.5,Yes,VSAG CASH POOLING
VGR731171451,259289V7,78084.09,60492.79,78084.09,SGD,1211015,BS28200,BV,Bank Voucher,,05-08-2025,Nishant Jain,52:51.2,Nishant Jain,52:51.3,,,,,03:48.5,Yes,VSAG CASH POOLING
VGR731171462,259290V7,8476.89,6567.16,8476.89,SGD,1211015,BS28200,BV,Bank Voucher,,06-08-2025,Nishant Jain,54:11.7,Nishant Jain,54:11.7,,,,,03:48.5,Yes,VSAG CASH POOLING
VGR731172948,259292V7,-13768.54,-10666.67,-13768.54,USD,1211019,BS28200,BV,Bank Voucher,,06-08-2025,Nishant Jain,23:08.8,Nishant Jain,23:08.8,,,,,03:48.5,Yes,VSAG CASH POOLING
VGR731172949,259292V7,13768.54,10666.67,13768.54,USD,3203070,IGNORE,BV,Bank Voucher,,06-08-2025,Nishant Jain,23:08.8,Nishant Jain,23:08.8,VSERGSM0125,VSAG V.Ships Asia Group Pte Ltd (HOLDING),,,03:48.5,Yes,VSAG CASH POOLING
VGR731173003,259293V7,-8123.16,-6293.12,-8123.16,USD,1211019,BS28200,BV,Bank Voucher,,08-08-2025,Nishant Jain,24:09.3,Nishant Jain,24:09.3,,,,,03:48.5,Yes,VSAG CASH POOLING
VGR731173004,259293V7,8123.16,6293.12,8123.16,USD,3203070,IGNORE,BV,Bank Voucher,,08-08-2025,Nishant Jain,24:09.3,Nishant Jain,24:09.3,VSERGSM0125,VSAG V.Ships Asia Group Pte Ltd (HOLDING),,,03:48.5,Yes,VSAG CASH POOLING
VGR731173022,AUTO,1614.66,1250.9,1614.66,USD,1211019,BS28200,SR,Sales Receipt,,08-08-2025,Nishant Jain,24:43.2,Nishant Jain,24:43.2,,,,,03:48.5,Yes,SINAR TERNATE
VGR731173340,AUTO,-313534.04,-242899.01,-313534.04,USD,1211019,BS28200,PF,Purchase Invoice Payment (Finalised),V.SHIPS (SHANGHAI) LIMITED,11-08-2025,girisha shirke,37:57.5,girisha shirke,55:10.2,,,,VSV700378754,03:48.5,Yes,V.SHIPS (SHANGHAI) LIMITED(USD 242899.01)
VGR731177411,259294V7,-1936.2,-1500,-1936.2,USD,1243817,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,00:00.8,Savita Gaikwad,00:00.8,,,,,03:48.5,No,Opening Moha
